0.8424	18.2992
0.9072	18.1889
0.972	15.7589
1.0368	17.2833
1.1016	18.4703
1.1664	19.207
1.2312	21.0714
1.296	21.674
1.3608	22.5545
1.4256	22.8928
1.4904	20.7989
1.5552	21.4609
1.62	23.9842
1.6848	26.2923
1.7496	27.7132
1.8144	30.5362
1.8792	33.0555
1.944	34.655
2.0088	37.8344
2.0736	39.9734
2.1384	43.9742
2.2032	47.1546
2.268	48.4169
2.3328	48.7022
2.3976	46.196
2.4624	49.6097
2.5272	56.1275
2.592	54.2512
2.6568	54.9964
2.7216	57.1937
2.7864	55.6282
2.8512	56.9396
2.916	60.319
2.9808	59.2836
3.0456	56.5352
3.1104	55.4348
3.1752	52.888
3.24	52.0937
3.3048	49.4951
3.3696	51.3609
3.4344	61.8747
3.4992	66.3413
3.564	73.6373
3.6288	80.1558
3.6936	91.2596
3.7584	101.1054
3.8232	115.9163
3.888	125.5755
3.9528	126.2553
4.0176	124.6687
4.0824	122.0363
4.1472	113.7761
4.212	103.7409
4.2768	92.8072
4.3416	80.9443
4.4064	66.6607
4.4712	50.131
4.536	39.304
4.6008	35.3608
4.6656	34.9825
4.7304	31.9123
4.7952	30.4883
4.86	30.3334
4.9248	31.9147
4.9896	32.6761
0	10.9087
0.0648	9.9765
0.1296	14.3041
0.1944	16.7523
0.2592	18.1102
0.324	19.1435
0.3888	20.3642
0.4536	22.5085
0.5184	24.3707
0.5832	24.5389
0.648	22.3554
0.7128	24.2268
0.7776	24.649
0.8424	24.7166
0.9072	23.3176
0.972	22.7517
1.0368	23.4624
1.1016	22.5937
1.1664	23.2256
1.2312	21.6074
1.296	20.957
1.3608	21.6695
1.4256	20.7001
1.4904	17.8282
1.5552	17.8405
1.62	17.7035
1.6848	18.1609
1.7496	16.5858
1.8144	19.0018
1.8792	18.306
1.944	20.7591
2.0088	23.1157
2.0736	27.0857
2.1384	31.0207
2.2032	34.6328
2.268	37.275
2.3328	41.3496
2.3976	45.1536
2.4624	55.7197
2.5272	61.1043
2.592	62.9341
2.6568	59.6969
2.7216	54.0956
2.7864	48.3471
2.8512	49.4058
2.916	46.2046
2.9808	46.385
3.0456	46.6786
3.1104	52.444
3.1752	63.2459
3.24	70.5635
3.3048	67.61
3.3696	64.617
3.4344	66.4095
3.4992	69.1346
3.564	71.9214
3.6288	78.836
3.6936	98.4238
3.7584	117.1476
3.8232	136.3322
3.888	150.0155
3.9528	158.4549
4.0176	152.8776
4.0824	142.2012
4.1472	128.2454
4.212	124.1879
4.2768	120.4363
4.3416	109.7843
4.4064	94.6974
4.4712	78.7321
4.536	59.5138
4.6008	44.5414
4.6656	39.2452
4.7304	35.7185
4.7952	35.0969
4.86	29.2394
4.9248	28.5233
4.9896	27.1887
5.0544	25.6294
5.1192	28.1654
5.184	27.6632
5.2488	25.7659
0	15.897
0.0648	16.3432
0.1296	15.1099
0.1944	18.9322
0.2592	18.0913
0.324	20.4467
0.3888	20.2167
0.4536	22.4842
0.5184	20.7092
0.5832	23.5365
0.648	22.9065
0.7128	22.295
0.7776	22.8718
0.8424	19.9763
0.9072	20.8838
0.972	21.9456
1.0368	18.13
1.1016	20.1142
1.1664	18.6365
1.2312	21.4022
1.296	21.3417
1.3608	17.8258
1.4256	18.3146
1.4904	20.7078
1.5552	21.7983
1.62	21.4358
1.6848	24.1562
1.7496	29.368
1.8144	34.7499
1.8792	41.7382
1.944	50.3593
2.0088	55.8425
2.0736	63.9972
2.1384	71.0506
2.2032	81.2174
2.268	91.7478
2.3328	89.4427
2.3976	83.8283
2.4624	72.1199
2.5272	64.2015
2.592	65.8798
2.6568	66.6765
2.7216	69.2682
2.7864	73.0248
2.8512	85.1096
2.916	101.6933
2.9808	120.6056
3.0456	137.3133
3.1104	148.2453
3.1752	154.964
3.24	161.262
3.3048	156.0733
3.3696	144.0583
3.4344	126.9347
3.4992	114.251
3.564	101.7805
3.6288	94.7791
3.6936	83.6902
3.7584	72.7971
3.8232	60.0238
3.888	48.2999
3.9528	49.347
4.0176	46.8775
4.0824	50.5362
4.1472	59.5104
4.212	74.2064
4.2768	91.4626
4.3416	101.7482
4.4064	94.2587
4.4712	82.206
4.536	61.1211
4.6008	41.5185
4.6656	33.1916
4.7304	29.3549
4.7952	27.6088
4.86	25.8473
4.9248	22.8255
4.9896	20.772
0	6.3465
0.0648	9.3037
0.1296	8.1777
0.1944	10.0756
0.2592	11.0304
0.324	13.8592
0.3888	17.4292
0.4536	20.5877
0.5184	19.8243
0.5832	21.392
0.648	25.6195
0.7128	25.6185
0.7776	28.4696
0.8424	30.6287
0.9072	32.6813
0.972	28.9868
1.0368	27.7164
1.1016	25.7999
1.1664	25.7641
1.2312	25.3805
1.296	24.7747
1.3608	26.2672
1.4256	22.9776
1.4904	23.7548
1.5552	25.1392
1.62	26.9844
1.6848	29.9981
1.7496	34.5819
1.8144	38.3654
1.8792	40.7841
1.944	41.4718
2.0088	41.6211
2.0736	46.0433
2.1384	48.0982
2.2032	50.4544
2.268	54.1667
2.3328	53.378
2.3976	54.6663
2.4624	57.4355
2.5272	58.6574
2.592	61.6049
2.6568	64.9202
2.7216	70.3319
2.7864	74.799
2.8512	81.8767
